experiment_id,gene,missing_all,missing_labelled,missing_interior,missing_boundary,largest_connected_gap,slab_score,intensity_score
77280421,Emp1,0.414189,0.14411,0.138941,0.176758,2328,1,0.0449232
71016665,Bcat1,0.35111,0.0348163,0.0277808,0.0792562,1495,0.053976,0.134206
293034,Tcf25,0.407209,0.0773519,0.0664533,0.146194,1890,1,0.20721
1361,Gmps,0.452399,0.0783367,0.0645031,0.165718,1065,0.654189,0.116866
74988744,Brk1,0.362282,0.0622945,0.0560584,0.101685,1755,0.931318,0.15239
112651200,S1pr5,0.440361,0.206563,0.203481,0.226031,2465,1,0.252773
71587899,Rph3a,0.341909,0.0314014,0.0259227,0.0660081,1409,0.0537114,0.165133
72340134,Rreb1,0.386861,0.0716657,0.0656621,0.109587,957,1,0.214226
72109423,Rnf13,0.366268,0.0356422,0.0295838,0.0739105,1598,0.0490518,0.205783
577,Prmt2,0.534746,0.189107,0.16939,0.313655,1002,0.776106,0.308754
1966,Trap1,0.427651,0.0732858,0.063804,0.133178,1518,0.41631,0.287051
73520988,Hspb3,0.367391,0.0644546,0.0516245,0.145497,1658,1,0.0475702
79912556,Chrm3,0.371502,0.0913928,0.086231,0.123998,1890,1,0.190319
1278,Runx2,0.410329,0.0450452,0.0280016,0.152702,1174,0.170673,0.0538791
72340126,Lhpp,0.34538,0.0643593,0.0620378,0.0790238,1295,0.951506,0.722033
71064277,Pogk,0.431806,0.0568624,0.0500607,0.0998257,1409,0.394297,0.181827
74511967,Serpinb1c,0.348688,0.0212043,0.016227,0.0526438,882,0.0427096,0.124015
1274,Rasgrf1,0.356263,0.0238409,0.0153807,0.0772807,715,0.0649485,0.0934166
80343407,Cyr61,0.355171,0.105481,0.0973249,0.157002,1823,1,0.0508678
79490064,Calml3,0.473294,0.207405,0.20326,0.233585,1379,1,0.11168
72472777,D430041D05Rik,0.378243,0.0510967,0.0450749,0.0891342,1145,1,0.360943
1381,Mki67,0.494006,0.118696,0.10404,0.211273,1409,0.664614,0.0819971
74882525,Snx33,0.364925,0.0383901,0.0326379,0.074724,1135,0.926306,0.141085
74957910,Usp13,0.38951,0.10591,0.103231,0.122836,1658,1,0.346441
2499,Ppm1g,0.39261,0.04711,0.0334658,0.133295,1409,0.0537114,0.385014
70612723,Cldn1,0.404881,0.124716,0.121077,0.147705,3728,1,0.18231
73636099,Kcnh1,0.352215,0.054464,0.0493984,0.0864614,1409,0.631009,0.25591
79490110,Apoe,0.370316,0.0951413,0.0877764,0.141662,1375,1,0.120513
2191,Ephb6,0.430677,0.0534316,0.0383964,0.148402,1659,0.0498643,0.262379
74641311,Ldb2,0.421676,0.116568,0.106322,0.18129,1348,1,0.335226
75041511,Tcerg1l,0.409073,0.0991439,0.0936822,0.133643,1170,0.342836,0.18769
72081426,Sncg,0.367015,0.0486507,0.0434743,0.0813481,1417,0.610848,0.18311
427,Fgf13,0.465442,0.0508426,0.0318468,0.170831,1154,0.137296,0.314499
73771240,Mafb,0.369695,0.107657,0.100986,0.149797,1890,1,0.200829
1119,Xbp1,0.472497,0.0557665,0.035416,0.184311,1009,0.209623,0.146389
71587834,Ano2,0.4289,0.0693308,0.0549362,0.160256,1658,0.828128,0.209415
74988711,Ttyh3,0.485527,0.191569,0.191228,0.193725,5729,1,0.3549
76115740,Prdx5,0.368766,0.0419638,0.0368326,0.0743754,1145,0.739965,0.234213
74819345,Dad1,0.393991,0.0774631,0.0693601,0.128646,2110,0.94247,0.198543
71924145,Tmem255b,0.411,0.0631999,0.0508518,0.141197,1409,0.837748,0.179174
74819329,Vezt,0.456667,0.131641,0.122677,0.188263,1382,1,0.230767
74357572,Vat1,0.449688,0.113375,0.109836,0.135735,2032,1,0.345983
70634310,Cish,0.382605,0.0426786,0.037311,0.0765834,1145,1,0.22396
74511770,Gpr50,0.400336,0.0618974,0.0569047,0.093434,1658,1,0.153536
276271,Pyurf,0.479357,0.240379,0.240847,0.23742,3594,1,0.353571
942,Sema4a,0.361234,0.0317508,0.0227398,0.0886694,1021,0.119119,0.0425566
934,Scg2,0.465511,0.0943948,0.0780991,0.197327,1271,0.551405,0.158109
74272916,Col27a1,0.497433,0.264934,0.262851,0.278094,4435,0.931878,0.687144
356492,Hpd,0.437901,0.118442,0.108253,0.182801,2716,0.968056,0.25245
2446,Ogn,0.520643,0.260995,0.261508,0.257757,2872,0.83696,0.244517
72472808,Gpc2,0.31118,0.0467765,0.0403098,0.0876235,2075,0.104167,0.136899
77414587,Tinf2,0.463258,0.196636,0.193252,0.218013,1658,1,0.0514522
74511808,Idh1,0.394713,0.0702203,0.0640063,0.109471,1658,0.800885,0.125533
2571,Slc11a2,0.392447,0.0635969,0.0494352,0.153051,1542,0.0927463,0.171644
74743256,Ndufb8,0.413122,0.0819104,0.0746771,0.1276,1145,1,0.195839
73636111,Scn4b,0.419687,0.0693308,0.0608603,0.122836,1658,0.6173,0.143481
584,Htr1b,0.39765,0.0564177,0.03847,0.169785,1231,0.451772,0.073868
476,Slc6a1,0.34833,0.0217284,0.0148471,0.0651947,692,0.116792,0.0943646
71064051,Lzts3,0.395629,0.0220461,0.0164477,0.0574085,886,0.0487805,0.418613
2503,Psmd4,0.362784,0.0484283,0.0345513,0.136084,1409,0.0826323,0.153273
73512496,Rbpms2,0.346811,0.0539399,0.0504287,0.0761185,1213,1,0.0968137
71587918,Slc17a8,0.347834,0.0268905,0.021452,0.0612435,1145,0.0450387,0.304735
71020431,Gpc3,0.356897,0.0421068,0.0350296,0.08681,1735,0.103106,0.112457
75146003,Zswim6,0.458613,0.176273,0.175571,0.180709,4977,1,0.167113
32576,Mapk3,0.701543,0.493337,0.480093,0.57699,11483,0.928506,0.192004
73931410,Ier5,0.43625,0.103242,0.0907753,0.181987,4062,0.88655,0.20501
74724787,Adrbk2,0.37926,0.0771454,0.0656253,0.149913,1409,0.792675,0.256894
71247614,Gabbr2,0.415105,0.135898,0.128693,0.181406,2601,1,0.190238
1478,Cpt1a,0.463867,0.0936641,0.0710159,0.236723,2052,0.769396,0.120544
1944,Tsen34,0.448998,0.111946,0.0910145,0.24416,2039,0.470356,0.320806
72340182,Fam189a1,0.434367,0.115964,0.10921,0.158629,1417,0.725275,0.5183
70928304,Col9a3,0.346748,0.0679172,0.0644663,0.0897153,1900,0.584273,0.113789
75749390,Hspa4l,0.336267,0.0521133,0.0439894,0.103428,2383,0.0615385,0.137015
77887858,Psg16,0.371484,0.105323,0.102127,0.125508,1693,0.857886,0.419035
73732153,LOC545854,0.384903,0.103925,0.0949148,0.160837,2155,0.721739,0.0719549
994,Sod1,0.449324,0.0436792,0.0264194,0.152702,892,0.047694,0.283246
75749409,Zfp61,0.353728,0.089328,0.0830114,0.129227,2110,1,0.384625
79591675,Cnr1,0.392026,0.0679331,0.0632336,0.0976177,1409,1,0.210461
75041501,Sulf1,0.390815,0.0646929,0.0587077,0.102499,1302,0.451552,0.0953128
74800883,Uaca,0.455531,0.165235,0.161276,0.190238,2701,1,0.115015
77371867,Rfx1,0.492594,0.200003,0.191154,0.255898,4781,0.497003,0.500043
1337,Cdh3,0.347181,0.0524309,0.0390956,0.136665,1703,0.211187,0.0511945
71247671,Ankrd6,0.413134,0.0862784,0.0794606,0.129343,1293,1,0.41372
73520971,Cd9,0.366833,0.0347528,0.0262354,0.0885532,1145,1,0.115129
323593,Sdccag8,0.396608,0.0898045,0.0816683,0.141197,2383,0.996057,0.280271
73635999,Cadm2,0.375118,0.0578313,0.0534643,0.0854155,1146,1,0.21404
75042259,Nkd2,0.506835,0.203942,0.200832,0.223591,4596,1,0.341844
2224,Flt1,0.401617,0.0385171,0.0237333,0.1319,1145,0.118328,0.294466
75041538,Lonrf3,0.309303,0.0263822,0.0216727,0.0561302,1146,0.0454662,0.391094
665,Mcm3ap,0.436947,0.0424403,0.0259227,0.146775,1076,0.109728,0.163917
182,Calm2,0.335997,0.0334662,0.027836,0.0690296,1506,0.0538462,0.130736
73616034,Msi2,0.386566,0.0500643,0.0441366,0.0875073,1262,0.457248,0.467253
74819229,Prdx4,0.449368,0.173621,0.16181,0.248228,3838,0.972497,0.46874
1270,Cytip,0.34742,0.0394225,0.0329323,0.0804184,1741,0.0923077,0.042501
67752306,Serinc1,0.418582,0.117457,0.110995,0.15828,2970,0.635156,0.131335
2071,Tspo,0.472923,0.0828476,0.0643559,0.199651,1145,1,0.373023
73788105,Slit1,0.386886,0.0534634,0.0431431,0.118652,1447,0.467205,0.19912
71924492,LOC545810,0.348983,0.0346257,0.0298782,0.0646136,838,0.93599,0.32769
2713,Usp25,0.40736,0.0617068,0.0469515,0.15491,1890,0.070477,0.36114
75084111,Ppp1r3b,0.351901,0.0428374,0.0344593,0.0957583,1658,0.240214,0.412791
1752,Irx2,0.426992,0.0602138,0.0462339,0.148518,948,0.418461,0.132021
2507,Ptn,0.384928,0.0549882,0.0392795,0.154213,1625,0.0805841,0.116187
73615560,Cacng3,0.349052,0.0413444,0.037403,0.0662406,1403,0.726567,0.31898
71249057,Plagl1,0.434825,0.118045,0.110976,0.162696,3266,1,0.282506
2051,Ciao1,0.406061,0.0572754,0.0415425,0.156653,1479,0.203117,0.169706
73931641,Pde5a,0.355805,0.0459982,0.0409905,0.0776293,1409,0.847826,0.0892136
79912613,Pcp4,0.406368,0.122413,0.119531,0.140616,2646,1,0.2723
74743257,Nrg1,0.410699,0.0753189,0.0665636,0.130622,1145,1,0.30521
923,S100b,0.414007,0.0660271,0.0454796,0.195816,1572,0.0595938,0.182314
73521811,Tshz3,0.350646,0.0570212,0.0534275,0.0797211,1250,1,0.285771
77371825,Ptprz1,0.407278,0.102575,0.0974537,0.134922,1890,1,0.0911728
727,Nr3c1,0.412739,0.0597055,0.0399235,0.18466,1062,0.0800971,0.0872481
74881364,Tmem74,0.39711,0.0770819,0.0731501,0.101917,1409,1,0.184946
74750012,6430709H04Rik,0.388166,0.0617862,0.0469883,0.155259,1409,1,0.460976
71836846,Arhgap12,0.366789,0.0493178,0.0444126,0.0803021,1409,1,0.295046
232,Cdh11,0.354732,0.0544481,0.0402362,0.144218,1518,0.0659398,0.0988799
75749388,H2-T23,0.350395,0.0702362,0.0623873,0.119814,2383,1,0.445259
70928199,Cast,0.373963,0.0324973,0.0260882,0.0729808,1409,0.0537114,0.189803
77414123,Tm2d3,0.388474,0.131212,0.1215,0.192562,1905,1,0.143597
75651128,Adamts18,0.37803,0.103242,0.0898002,0.188146,1409,1,0.724576
73992934,Med26,0.401899,0.0994457,0.0969938,0.114933,1409,1,0.218068
594,Impact,0.601597,0.291634,0.274331,0.40093,3096,0.666272,0.255114
73732146,Ppp1r1b,0.403016,0.180721,0.181974,0.172807,6335,1,0.31601
73636154,Tmtc1,0.371779,0.0323385,0.026125,0.0715863,1409,0.0537114,0.185325
730,Nr3c2,0.438026,0.106418,0.0914008,0.201278,1408,0.456419,0.126251
1092,Vamp2,0.555277,0.28193,0.26447,0.392214,12462,0.0807759,0.164017
71587888,Mturn,0.358611,0.0366905,0.0305037,0.0757699,1658,0.0498643,0.326955
72283796,Fezf1,0.342386,0.0424721,0.0362071,0.0820453,1968,0.0430361,0.0554724
72077454,Coro2b,0.375902,0.068076,0.0636936,0.0957583,1251,0.648938,0.204319
75988632,Nrxn1,0.38184,0.109786,0.10623,0.132249,1890,0.825607,0.374213
67870084,Chchd3,0.422128,0.120713,0.118887,0.132249,2925,0.876072,0.329376
74988458,Itgbl1,0.450849,0.20588,0.204898,0.212086,2397,1,0.0609321
71016585,Rbm19,0.390294,0.033768,0.0268793,0.0772807,1409,0.0742574,0.516628
1416,Sh3bgr,0.441158,0.0851983,0.0666372,0.20244,2110,1,0.309978
72128750,Fbxw7,0.397343,0.0769866,0.0723774,0.106101,1145,1,0.0908547
73732151,Notum,0.412764,0.134596,0.130368,0.161302,3716,1,0.254144
77340468,Hpse,0.398956,0.124255,0.114858,0.183614,2618,0.857321,0.231149
2423,Nfix,0.424432,0.0624375,0.0461236,0.165485,1542,0.0930581,0.123075
67870081,Sgsm3,0.460484,0.156197,0.146153,0.21964,3091,0.989319,0.238008
74425516,Sh3d19,0.369186,0.0320526,0.0257203,0.0720511,882,0.555758,0.293088
72119652,Cacng4,0.440606,0.111453,0.107793,0.134573,1340,1,0.299882
72472776,Mcu,0.353169,0.0276688,0.021176,0.068681,1145,0.0468945,0.21121
74800903,Selk,0.372312,0.077209,0.0699489,0.123068,1707,0.996375,0.27445
72340131,Gabra1,0.370555,0.0372306,0.0305957,0.07914,1145,1,0.136366
31,Dopey2,0.45336,0.0601026,0.0429039,0.168739,1202,0.157856,0.150308
1738,Gpr85,0.457596,0.0688226,0.050723,0.183149,1860,0.0900576,0.279696
75042265,Nrm,0.348305,0.0474118,0.0397211,0.0959907,1665,0.351504,0.154381
124,Atp5j,0.415538,0.0390572,0.0237333,0.135851,1189,0.0630677,0.348074
72008494,Pcsk1,0.36982,0.0275259,0.021176,0.0676351,1145,0.0450387,0.117396
70562055,Gpr155,0.415425,0.0675837,0.0619274,0.103312,882,1,0.326422
1130,Ywhaq,0.45823,0.0560682,0.0387276,0.165601,1145,0.0543993,0.151691
75043150,9830166N24Rik*,0.377829,0.0994933,0.095154,0.126903,2373,0.987988,0.303977
79587728,Ly6e,0.378231,0.0380247,0.0325275,0.0727484,1017,0.572554,0.257958
73994720,Map3k5,0.395786,0.0885338,0.0862678,0.102847,1363,0.998507,0.212082
620,L1cam,0.543596,0.263267,0.246698,0.367926,9894,0.778534,0.63235
75084090,Plxna4,0.381281,0.0991915,0.0962947,0.11749,1890,1,0.290854
74641113,Nav2,0.412588,0.0447434,0.0361151,0.0992446,1658,0.380507,0.212761
77371773,Hbb-b2,0.416197,0.164726,0.159068,0.200465,2616,1,0.17681
74425518,Dynlt3,0.408866,0.0888356,0.0782647,0.155607,2804,0.338283,0.159682
72081482,Scarb2,0.368145,0.0606585,0.0541634,0.101685,1658,0.770423,0.143233
75041430,Cubn,0.407021,0.0842453,0.0782095,0.122371,1890,1,0.185829
75651167,Mfsd6,0.347357,0.0922187,0.0861942,0.130273,1658,0.990625,0.19872
112649047,Lrrc3,0.326482,0.0782573,0.072359,0.115514,1361,1,0.13289
321200,Dlst,0.453015,0.119951,0.105788,0.209413,3105,1,0.193035
227540,Syn1,0.454659,0.112677,0.09876,0.200581,3456,0.671553,0.245611
1663,Slc22a13,0.417572,0.0366747,0.0236781,0.118768,1197,0.0521948,0.0403817
73992946,Snhg11,0.372871,0.0415826,0.035416,0.0805346,1145,1,0.137758
70928306,3632451O06Rik,0.352981,0.0490796,0.044155,0.0801859,1520,0.426977,0.226201
2251,Gas1,0.407416,0.0831176,0.0679619,0.17885,2270,0.141137,0.22497
71249084,Limch1,0.432503,0.109023,0.10439,0.138292,1409,1,0.219619
70743842,Prdx3,0.355611,0.0156928,0.0115171,0.0420686,626,0.0347568,0.199649
75773511,Scg5,0.393414,0.0887085,0.0851087,0.111447,1658,1,0.204493
73817433,Map2k6,0.334622,0.0262869,0.0210656,0.0592679,1145,0.0450387,0.139423
74425572,Sorbs1,0.408872,0.102352,0.0928359,0.162464,1409,1,0.214339
74047843,Tfap2c,0.368364,0.0430598,0.0363543,0.0854155,1145,1,0.08777
74641161,Mm.86217,0.418092,0.072571,0.0661773,0.112958,1409,1,0.143094
2440,Ntf3,0.390294,0.0511285,0.0379733,0.134224,1658,0.0574511,0.06919
1424,Tcf7l1,0.53683,0.141012,0.123137,0.253922,1409,1,0.1979
322963,Cep78,0.401906,0.0899792,0.0777312,0.167345,2350,0.955665,0.308554
72472769,Cotl1,0.325973,0.0243809,0.0172204,0.0696107,884,0.0858086,0.349483
1778,Mx2,0.468555,0.0893439,0.0726166,0.195003,1601,0.993782,0.173129
74988749,Grip1,0.390049,0.0696326,0.0656805,0.0945962,1250,1,0.164372
324211,1700037H04Rik,0.469063,0.179736,0.172444,0.225799,4609,0.771575,0.196501
70927811,Fam84a,0.341733,0.0360552,0.0305037,0.0711214,1658,0.0498643,0.102517
70814342,Galnt10,0.403801,0.117442,0.114269,0.137478,2401,0.67184,0.366069
77413692,Il4ra,0.356213,0.0691402,0.0616698,0.116328,1486,0.981043,0.0560559
1870,Tcea3,0.449324,0.116774,0.102219,0.208716,1890,1,0.148535
74581395,Hpcal1,0.468109,0.175416,0.164698,0.243114,3541,1,0.220434
565,Hlf,0.461921,0.0555441,0.0377893,0.167693,1193,0.167482,0.153453
71836840,Acat1,0.369739,0.0839594,0.0776392,0.123881,1890,1,0.455744
75038463,Amotl1,0.383534,0.0779078,0.0730581,0.108542,1718,0.252332,0.14966
79556674,Uchl1,0.385788,0.037723,0.0328955,0.0682162,906,1,0.18901
71924056,Gpr123,0.396156,0.0735082,0.0684402,0.10552,1145,1,0.276261
1536,Srprb,0.416944,0.0429645,0.0266034,0.14631,984,0.127963,0.218219
77866882,Ptn,0.434976,0.126987,0.122199,0.157234,1178,1,0.123578
74274683,Gckr,0.337189,0.0439175,0.0367958,0.0889018,1409,0.526726,0.0515599
1251,Papola,0.473501,0.0663606,0.0482393,0.180825,1658,0.0815747,0.179694
355892,Dag1,0.511222,0.196096,0.181551,0.287972,3105,0.993704,0.190505
72080065,Gng12,0.42022,0.124796,0.124738,0.12516,5618,0.840841,0.542256
654929,Fam20c,0.379656,0.0416303,0.0349192,0.0840209,1890,0.0483564,0.469045
74357582,Teddm3,0.390074,0.0701727,0.0648526,0.103777,1340,1,0.0508734
80343346,Edc3,0.318649,0.10348,0.101501,0.115979,1658,0.789203,0.0526509
321202,Mvp,0.45405,0.151511,0.137708,0.238698,3105,1,0.363325
75774113,Man2b1,0.35128,0.0670754,0.0615226,0.10215,1658,0.837706,0.175212
80343348,Pxylp1,0.287699,0.089328,0.079571,0.150959,1347,1,0.0928904
67936212,Tspyl4,0.504965,0.201321,0.198881,0.216734,4870,1,0.200385
1814,Pxn,0.449167,0.0547023,0.0366118,0.168972,1416,0.0537114,0.2653
799,Pip4k2c,0.44301,0.0733652,0.0550098,0.189309,1145,0.895861,0.0343825
71015387,Osbpl10,0.388392,0.0451881,0.0365566,0.0997095,1890,0.0654072,0.136615
71670722,Kctd8,0.352353,0.0421862,0.0371638,0.0739105,1145,0.351688,0.434835
73931415,Stam,0.445194,0.141918,0.136034,0.179082,1974,1,0.0932316
72080134,Ndnf,0.389899,0.108039,0.105254,0.125625,2142,0.955114,0.196259
75081205,Gdf1,0.556049,0.278689,0.276465,0.292737,2112,1,0.362296
2329,Irf9,0.430934,0.0530822,0.0383596,0.146078,1672,0.0646768,0.175539
73512203,Etv1,0.391725,0.0679649,0.0627921,0.100639,1658,1,0.235025
112650122,Ebpl,0.463565,0.235995,0.227472,0.289831,2383,0.930182,0.540971
74047714,Ankfn1,0.393137,0.0666465,0.0608787,0.10308,2149,0.801321,0.105756
79591641,Chrm4,0.455149,0.210073,0.210417,0.207902,5255,0.806701,0.233873
74724774,Aifm3,0.360299,0.0362935,0.027836,0.0897153,1409,0.053755,0.395453
79488953,Adcy7,0.366469,0.0724281,0.068845,0.095061,1363,1,0.106231
74047715,Lrp8,0.367931,0.0281135,0.0214888,0.0699593,1145,0.0450387,0.231647
74743270,Pcdhb19,0.397336,0.117759,0.116992,0.122603,3914,1,0.267581
67779877,Ctsb,0.429057,0.0652806,0.0571255,0.116793,1145,1,0.194383
112195365,Crlf3,0.415023,0.160168,0.159473,0.164555,5030,1,0.292698
74425571,Stat2,0.42504,0.0905033,0.0792582,0.161534,1409,1,0.145902
74724531,Gpr173,0.434129,0.167331,0.163889,0.189076,2328,1,0.615487
79591635,Epha4,0.359163,0.0529869,0.0494536,0.0753051,1185,0.870683,0.307876
1229,Mgp,0.489857,0.0566718,0.0357103,0.189076,1658,0.0681082,0.072623
74641320,Ctnnd1,0.359577,0.0413603,0.0340177,0.0877397,1409,0.0537114,0.375023
77868786,Gbx2,0.494226,0.27348,0.270799,0.290413,2770,0.754976,0.0346388
72128776,Raver2,0.381463,0.0485554,0.0434559,0.080767,1409,0.618674,0.0650907
75042245,B830028H17Rik*,0.358887,0.0512873,0.0436766,0.0993608,2374,0.0371834,0.206986
655307,Psg16,0.39905,0.0643593,0.0570703,0.110401,1424,0.771379,0.142399
2010,Ldlrap1,0.419913,0.0377071,0.0236781,0.126322,1126,0.0933613,0.0815906
1754,Kcnab2,0.431624,0.0594832,0.0435846,0.159907,1409,0.0663351,0.304433
70814343,Mob3b,0.312874,0.0359123,0.0305589,0.0697269,1658,0.0510938,0.161871
74881733,Atrx,0.430871,0.101415,0.096773,0.130738,1890,1,0.210165
77340460,B230362M20Rik,0.44333,0.181753,0.175387,0.221964,2521,0.777755,0.064129
2293,Hip1,0.462492,0.101701,0.0849432,0.207554,2670,0.188635,0.175741
75774677,Arhgdia,0.40463,0.109849,0.0959451,0.197676,2039,0.9978,0.17173
53,Mansc1,0.375821,0.0250957,0.0168893,0.076932,882,0.0497738,0.120869
73616035,Syt17,0.38071,0.0305596,0.02469,0.0676351,1335,0.0530852,0.287959
71670738,Pcdh20,0.343936,0.0482695,0.0424256,0.085183,1890,0.3328,0.231171
74819342,Dmrt3,0.463032,0.172112,0.164827,0.218129,3656,1,0.217397
2000,Dlx6os1,0.411471,0.0656618,0.0498583,0.165485,1542,0.0927463,0.124434
74425541,Gtdc1,0.438491,0.142966,0.135685,0.18896,1890,0.776614,0.213038
2687,Tnfrsf12a,0.391487,0.0328309,0.0194282,0.11749,626,0.0488329,0.285209
643,Lix1,0.37675,0.0173287,0.00546418,0.0922719,100,0.0777667,0.101099
113,Arhgap5,0.406839,0.0417732,0.0285536,0.125276,1145,0.0511108,0.282084
70436736,Sema3e,0.379731,0.0219826,0.016227,0.0583382,882,0.0427096,0.186766
356090,Gaa,0.443738,0.072714,0.0574567,0.169088,2898,0.0967925,0.117972
76115733,Ltbp3,0.42017,0.111692,0.0929462,0.230099,2851,0.972906,0.230357
73512188,Pdxk,0.448144,0.15707,0.158811,0.146078,2706,1,0.135907
61002,Limk2,0.6558,0.408059,0.382897,0.566996,12422,0.613464,0.23209
71670713,2900026A02Rik,0.390633,0.0506202,0.0440446,0.0921557,1409,0.962782,0.225597
77340486,Gm6753,0.41068,0.142458,0.132005,0.208483,1890,1,0.0859928
75934919,Zfyve28,0.448113,0.169348,0.16617,0.189425,2383,1,0.229678
71670728,Serpina9,0.361492,0.0449499,0.0410089,0.0698431,1347,1,0.175156
820,Plxnc1,0.372864,0.0368335,0.0270449,0.0986636,1181,0.236399,0.0329003
70927830,Ctu1,0.401523,0.0338792,0.0273025,0.0754213,1145,0.116162,0.506852
1472,Ano1,0.426277,0.0673454,0.0471538,0.194887,1410,0.055771,0.0942736
1282,Slc19a1,0.429334,0.0369447,0.0221879,0.130157,1145,0.0459689,0.452744
77340472,Kpnb1,0.326281,0.0445052,0.0396475,0.0751888,882,1,0.254217
1732,Gng11,0.401146,0.0332756,0.0195386,0.120046,626,0.0488329,0.349745
73519850,Shoc2,0.374634,0.0490319,0.0432167,0.0857641,1182,1,0.179063
1940,Zbtb48,0.447353,0.05583,0.0389852,0.162231,1658,0.0528713,0.614828
1691,Cpe,0.466634,0.0826252,0.0652574,0.19233,1658,0.959707,0.176267
2689,Tnfrsf1a,0.44102,0.0472847,0.0298782,0.157234,966,0.0660742,0.425742
1617,Gpc4,0.419825,0.0462841,0.0324355,0.133759,1346,0.0530852,0.0778135
71836830,Vwa5a,0.384357,0.0611033,0.0570335,0.08681,1021,0.521657,0.302564
2359,Kpna4,0.402276,0.10726,0.0911984,0.208716,3060,0.188635,0.347417
350,Dlx3,0.491998,0.101733,0.0818339,0.227426,2289,0.139977,0.221326
1431,Tsc2,0.43401,0.0486984,0.0274313,0.183033,965,0.121464,0.134659
2539,Rorb,0.351619,0.0776219,0.0652206,0.155956,1572,0.53299,0.130614
112204135,Vdr,0.45953,0.210423,0.199047,0.282278,1890,1,0.212051
73992944,Dcbld2,0.395855,0.0827999,0.0787063,0.108658,1375,1,0.120959
844,Npepps,0.459122,0.109547,0.0941789,0.206624,1419,0.588497,0.057128
70743895,Uap1,0.366588,0.0320685,0.0260698,0.0699593,1409,0.0537114,0.380617
74750020,Msmo1,0.402709,0.0457441,0.0341649,0.118884,1658,0.097048,0.251271
199398,Pitx1,0.55527,0.285376,0.274405,0.354678,2741,1,0.32301
1500,Fzd5,0.440581,0.0637717,0.0500423,0.150494,1966,0.128943,0.101677
72077452,Wls,0.377453,0.0549882,0.0483681,0.0968042,1409,0.433914,0.208035
73636153,Iqsec3,0.405684,0.0340539,0.0262538,0.0833236,1409,0.0537114,0.161819
75934527,Pcdh1,0.388888,0.060865,0.054605,0.100407,1869,1,0.268641
70743899,Camkk2,0.386911,0.0283836,0.0156198,0.109006,406,0.0532428,0.20929
72340108,Lxn,0.359389,0.0711098,0.0665452,0.0999419,1272,1,0.301512
75084131,Rarres1,0.438874,0.142728,0.138536,0.169204,3794,1,0.123131
77280576,Tnnt1,0.432566,0.131133,0.118096,0.213481,1890,1,0.143835
73512501,Stap2,0.338306,0.026001,0.0202561,0.0622894,562,0.229842,0.260813
74749970,Tom1l2,0.367931,0.0417415,0.0367406,0.0733295,1145,0.452628,0.174613
76115732,Ipo5,0.383999,0.0670595,0.0542554,0.147937,1658,0.792115,0.242711
1613,Gcgr,0.418852,0.034308,0.021176,0.117257,1145,0.0450387,0.285621
70813926,Tppp3,0.403167,0.0505726,0.0387644,0.12516,1409,0.0670776,0.286357
73997147,Pam,0.376618,0.0314808,0.0247636,0.0739105,626,0.330275,0.199793
2663,Tmbim6,0.375162,0.0429327,0.0292159,0.129576,1238,0.18717,0.230326
74882938,Slitrk4,0.44038,0.0908687,0.0842624,0.132597,2331,1,0.191691
1460,Ifngr2,0.405037,0.0489048,0.0316628,0.157815,1220,0.0572334,0.09213
72283800,Anxa3,0.35927,0.0285583,0.0220039,0.0699593,1145,0.0841584,0.0491119
74583117,Odc1,0.398228,0.0322273,0.0259778,0.0717025,1409,0.0534292,0.194226
75084472,Neu2,0.341338,0.0412491,0.0349744,0.0808832,1890,0.0483564,0.132012
70562043,Gabra3,0.417979,0.0843724,0.0812636,0.104009,3517,0.92699,0.172554
75084969,Plcb1,0.385486,0.0848806,0.0791846,0.12086,2979,0.589494,0.235017
1667,Vash2,0.374547,0.0443622,0.0310925,0.128181,882,0.0581624,0.224531
71717125,Zbtb16,0.351813,0.0327038,0.0261986,0.0737943,1414,0.0528647,0.215276
